iter	RMSE
0	47.91674332
1	47.57460711
2	47.2404426
3	46.91901757
4	46.59150149
5	46.25972036
6	45.93514278
7	45.61103087
8	45.31623964
9	45.01411636
10	44.7188753
11	44.3874243
12	44.10115198
13	43.80382039
14	43.51202165
15	43.22657717
16	42.91681233
17	42.64109541
18	42.3581519
19	42.07394202
20	41.78285861
21	41.52824063
22	41.27376452
23	41.00592409
24	40.75001216
25	40.48335376
26	40.20589836
27	39.95905928
28	39.7008904
29	39.41963559
30	39.1696938
31	38.90577665
32	38.65318075
33	38.3812102
34	38.12919163
35	37.88059258
36	37.65833709
37	37.43642673
38	37.1975664
39	36.9791645
40	36.77213899
41	36.53739693
42	36.3275855
43	36.11066624
44	35.88492314
45	35.68166266
46	35.50001346
47	35.29298764
48	35.0937005
49	34.87808167
50	34.67492578
51	34.50388812
52	34.30093958
53	34.11096086
54	33.9516783
55	33.7667164
56	33.5826556
57	33.37587405
58	33.17838455
59	33.01411725
60	32.84966225
61	32.67516153
62	32.50491743
63	32.3356159
64	32.1693554
65	31.99786826
66	31.85070263
67	31.69402677
68	31.51927633
69	31.34502548
70	31.17579001
71	31.01310967
72	30.85283609
73	30.68851874
74	30.52280294
75	30.3828781
76	30.23432421
77	30.09865682
78	29.95659731
79	29.79847402
80	29.66922215
81	29.53909635
82	29.40416136
83	29.27436873
84	29.15595068
85	29.01084862
86	28.87730586
87	28.7552906
88	28.65308185
89	28.51585486
90	28.41414445
91	28.30477071
92	28.17148058
93	28.03908397
94	27.89751158
95	27.77250525
96	27.65923602
97	27.54418252
98	27.43834078
99	27.31164654
100	27.19268607
101	27.09599138
102	26.99127104
103	26.87820104
104	26.76116077
105	26.64340704
106	26.55033748
107	26.41696575
108	26.2913006
109	26.18643523
110	26.08406578
111	25.98932234
112	25.89175621
113	25.80790419
114	25.71249676
115	25.6368278
116	25.55417821
117	25.47222753
118	25.3736945
119	25.28501281
120	25.206651
121	25.11922675
122	25.04321661
123	24.96116727
124	24.85592678
125	24.77318686
126	24.6942126
127	24.62156656
128	24.55327659
129	24.45410616
130	24.37792731
131	24.29016262
132	24.19851025
133	24.11582965
134	24.02931628
135	23.95216875
136	23.87042314
137	23.80394083
138	23.70823377
139	23.64275945
140	23.57198251
141	23.5047542
142	23.42772006
143	23.35046405
144	23.29266388
145	23.21656032
146	23.12800957
147	23.06900823
148	23.01271623
149	22.93505998
150	22.88370525
151	22.79786716
152	22.72809671
153	22.65001929
154	22.58681809
155	22.51680809
156	22.45517503
